url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
https://www.zomato.com/hyderabad/1522,"Road 63, Kukatpally, Hyderabad",Kukatpally Restaurant 1522,Yes,Yes,3.3/5,13624,+91 9833078791,Kukatpally,Bakery,Mutton Biryani,"Bakery, Desserts",600,"[('Rated 4.2','Good food and service')]",Coffee,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1523,"Road 96, Kondapur, Hyderabad",Kondapur Restaurant 1523,No,Yes,4.1/5,2603,+91 9612213402,Kondapur,Quick Bites,Pizza,"Bakery, Desserts",600,"[('Rated 3.4','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1524,"Road 86, Banjara Hills, Hyderabad",Banjara Restaurant 1524,No,No,4.4/5,7072,+91 9907280609,Banjara Hills,Buffet,Mutton Biryani,"Biryani, North Indian",1000,"[('Rated 4.5','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1525,"Road 34, Ameerpet, Hyderabad",Ameerpet Restaurant 1525,Yes,Yes,3.6/5,6038,+91 9978974931,Ameerpet,Bakery,Coffee,"Cafe, Beverages",300,"[('Rated 3.4','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1526,"Road 24, Gachibowli, Hyderabad",Gachibowli Restaurant 1526,Yes,No,4.2/5,20027,+91 9333774173,Gachibowli,Bakery,Coffee,Chinese,800,"[('Rated 4.3','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1527,"Road 17, Hitech City, Hyderabad",Hitech Restaurant 1527,No,No,4.1/5,19772,+91 9541326419,Hitech City,Fine Dining,Haleem,"Biryani, North Indian",1500,"[('Rated 4.5','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1528,"Road 90, Tolichowki, Hyderabad",Tolichowki Restaurant 1528,Yes,Yes,3.9/5,23688,+91 9901267875,Tolichowki,Casual Dining,Paneer Butter Masala,"Cafe, Beverages",1000,"[('Rated 4.2','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1529,"Road 2, Kondapur, Hyderabad",Kondapur Restaurant 1529,Yes,Yes,4.0/5,21915,+91 9223535570,Kondapur,Quick Bites,Mutton Biryani,Chinese,1000,"[('Rated 4.6','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1530,"Road 64, Ameerpet, Hyderabad",Ameerpet Restaurant 1530,Yes,No,4.1/5,1645,+91 9962275151,Ameerpet,Fine Dining,Coffee,Fast Food,600,"[('Rated 3.5','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1531,"Road 7, Gachibowli, Hyderabad",Gachibowli Restaurant 1531,Yes,Yes,4.5/5,7814,+91 9622976223,Gachibowli,Fine Dining,Pizza,Fast Food,400,"[('Rated 3.1','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1532,"Road 38, Miyapur, Hyderabad",Miyapur Restaurant 1532,Yes,No,3.9/5,4774,+91 9211681265,Miyapur,Cafe,Chicken Biryani,"Mughlai, Biryani",1200,"[('Rated 3.9','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1533,"Road 89, Tolichowki, Hyderabad",Tolichowki Restaurant 1533,Yes,No,3.8/5,1267,+91 9054923996,Tolichowki,Quick Bites,Burger,South Indian,1200,"[('Rated 3.2','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1534,"Road 47, Kondapur, Hyderabad",Kondapur Restaurant 1534,No,Yes,4.7/5,16625,+91 9536943022,Kondapur,Casual Dining,Pizza,Fast Food,1000,"[('Rated 3.4','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1535,"Road 30, Hitech City, Hyderabad",Hitech Restaurant 1535,Yes,No,4.1/5,15386,+91 9358850621,Hitech City,Buffet,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 4.1','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1536,"Road 13, Hitech City, Hyderabad",Hitech Restaurant 1536,Yes,Yes,4.2/5,23543,+91 9141871196,Hitech City,Bakery,Paneer Butter Masala,"Bakery, Desserts",800,"[('Rated 3.1','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1537,"Road 10, Tolichowki, Hyderabad",Tolichowki Restaurant 1537,No,Yes,4.5/5,22401,+91 9520802190,Tolichowki,Cafe,Mutton Biryani,"Mughlai, Biryani",1500,"[('Rated 3.9','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1538,"Road 74, Begumpet, Hyderabad",Begumpet Restaurant 1538,No,No,4.7/5,7380,+91 9348173331,Begumpet,Cafe,Burger,"Mughlai, Biryani",800,"[('Rated 3.7','Good food and service')]",Masala Dosa,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1539,"Road 90, Banjara Hills, Hyderabad",Banjara Restaurant 1539,No,No,4.1/5,4827,+91 9949083113,Banjara Hills,Bakery,Masala Dosa,"Bakery, Desserts",1200,"[('Rated 4.9','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1540,"Road 71, Gachibowli, Hyderabad",Gachibowli Restaurant 1540,Yes,No,4.5/5,21331,+91 9800575375,Gachibowli,Fine Dining,Mutton Biryani,"Biryani, North Indian",400,"[('Rated 4.9','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1541,"Road 5, Jubilee Hills, Hyderabad",Jubilee Restaurant 1541,No,No,3.8/5,11396,+91 9615505838,Jubilee Hills,Fine Dining,Mutton Biryani,Chinese,400,"[('Rated 4.3','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1542,"Road 34, LB Nagar, Hyderabad",LB Restaurant 1542,No,Yes,4.8/5,11005,+91 9104609886,LB Nagar,Casual Dining,Masala Dosa,"Biryani, North Indian",500,"[('Rated 4.2','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1543,"Road 97, Begumpet, Hyderabad",Begumpet Restaurant 1543,Yes,Yes,4.6/5,14434,+91 9050798539,Begumpet,Fine Dining,Mutton Biryani,"Cafe, Beverages",500,"[('Rated 4.6','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1544,"Road 44, LB Nagar, Hyderabad",LB Restaurant 1544,Yes,Yes,4.1/5,10830,+91 9638140666,LB Nagar,Casual Dining,Burger,Fast Food,400,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1545,"Road 29, Banjara Hills, Hyderabad",Banjara Restaurant 1545,Yes,Yes,3.4/5,4945,+91 9760778678,Banjara Hills,Fine Dining,Chicken Biryani,South Indian,1200,"[('Rated 3.4','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1546,"Road 47, Kondapur, Hyderabad",Kondapur Restaurant 1546,Yes,No,4.8/5,17683,+91 9274106763,Kondapur,Quick Bites,Pizza,Chinese,300,"[('Rated 4.8','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1547,"Road 65, Gachibowli, Hyderabad",Gachibowli Restaurant 1547,Yes,No,4.1/5,1449,+91 9126805249,Gachibowli,Casual Dining,Chicken Biryani,"Bakery, Desserts",400,"[('Rated 3.8','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1548,"Road 96, Kukatpally, Hyderabad",Kukatpally Restaurant 1548,No,No,4.6/5,19173,+91 9377984715,Kukatpally,Cafe,Mutton Biryani,"Bakery, Desserts",600,"[('Rated 3.2','Good food and service')]",Coffee,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1549,"Road 16, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1549,No,Yes,4.9/5,18856,+91 9868114340,Dilsukhnagar,Fine Dining,Mutton Biryani,"Mughlai, Biryani",400,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1550,"Road 87, Madhapur, Hyderabad",Madhapur Restaurant 1550,No,No,4.2/5,20869,+91 9462836678,Madhapur,Buffet,Haleem,Chinese,400,"[('Rated 4.5','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1551,"Road 34, Charminar, Hyderabad",Charminar Restaurant 1551,No,No,4.2/5,22588,+91 9131945613,Charminar,Quick Bites,Pizza,Fast Food,800,"[('Rated 4.4','Good food and service')]",Chicken Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1552,"Road 37, Ameerpet, Hyderabad",Ameerpet Restaurant 1552,No,No,3.6/5,16764,+91 9593340833,Ameerpet,Cafe,Paneer Butter Masala,"Bakery, Desserts",400,"[('Rated 4.1','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1553,"Road 36, Secunderabad, Hyderabad",Secunderabad Restaurant 1553,No,Yes,4.0/5,3328,+91 9581196842,Secunderabad,Fine Dining,Paneer Butter Masala,South Indian,400,"[('Rated 3.9','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1554,"Road 66, Banjara Hills, Hyderabad",Banjara Restaurant 1554,No,No,4.9/5,14430,+91 9005748660,Banjara Hills,Casual Dining,Mutton Biryani,"Bakery, Desserts",800,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1555,"Road 16, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1555,No,Yes,4.3/5,20024,+91 9543138390,Dilsukhnagar,Casual Dining,Chicken Biryani,"Mughlai, Biryani",800,"[('Rated 3.2','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1556,"Road 64, Begumpet, Hyderabad",Begumpet Restaurant 1556,No,Yes,3.2/5,18057,+91 9624974965,Begumpet,Quick Bites,Paneer Butter Masala,"Mughlai, Biryani",800,"[('Rated 3.7','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1557,"Road 81, Kondapur, Hyderabad",Kondapur Restaurant 1557,No,No,3.8/5,16819,+91 9104431371,Kondapur,Quick Bites,Chicken Biryani,"Cafe, Beverages",1200,"[('Rated 3.0','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1558,"Road 59, Tolichowki, Hyderabad",Tolichowki Restaurant 1558,No,No,3.5/5,24007,+91 9261319571,Tolichowki,Casual Dining,Pizza,"Bakery, Desserts",800,"[('Rated 3.4','Good food and service')]",Coffee,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1559,"Road 18, Kondapur, Hyderabad",Kondapur Restaurant 1559,No,No,4.3/5,22856,+91 9826596719,Kondapur,Casual Dining,Burger,South Indian,300,"[('Rated 5.0','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1560,"Road 47, Ameerpet, Hyderabad",Ameerpet Restaurant 1560,No,Yes,4.2/5,21333,+91 9877681469,Ameerpet,Casual Dining,Coffee,"Cafe, Beverages",800,"[('Rated 3.0','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1561,"Road 4, Gachibowli, Hyderabad",Gachibowli Restaurant 1561,Yes,Yes,4.2/5,1981,+91 9273013306,Gachibowli,Cafe,Mutton Biryani,Chinese,400,"[('Rated 3.6','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1562,"Road 58, Charminar, Hyderabad",Charminar Restaurant 1562,No,No,3.3/5,5126,+91 9941346648,Charminar,Quick Bites,Paneer Butter Masala,"Cafe, Beverages",1000,"[('Rated 4.2','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1563,"Road 16, Miyapur, Hyderabad",Miyapur Restaurant 1563,Yes,Yes,3.4/5,8836,+91 9150837824,Miyapur,Buffet,Pizza,Chinese,1000,"[('Rated 3.8','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1564,"Road 47, Charminar, Hyderabad",Charminar Restaurant 1564,Yes,No,4.3/5,13813,+91 9169228311,Charminar,Casual Dining,Chicken Biryani,South Indian,800,"[('Rated 3.2','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1565,"Road 41, Begumpet, Hyderabad",Begumpet Restaurant 1565,No,Yes,3.4/5,10537,+91 9057511504,Begumpet,Fine Dining,Mutton Biryani,Fast Food,300,"[('Rated 4.0','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1566,"Road 33, Kondapur, Hyderabad",Kondapur Restaurant 1566,No,No,4.1/5,10363,+91 9981960684,Kondapur,Cafe,Burger,"Bakery, Desserts",400,"[('Rated 4.6','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1567,"Road 19, Charminar, Hyderabad",Charminar Restaurant 1567,No,No,3.3/5,4236,+91 9659231725,Charminar,Casual Dining,Haleem,"Cafe, Beverages",500,"[('Rated 4.8','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1568,"Road 44, Hitech City, Hyderabad",Hitech Restaurant 1568,No,Yes,3.3/5,11541,+91 9301588442,Hitech City,Quick Bites,Burger,Chinese,1000,"[('Rated 4.9','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1569,"Road 91, Miyapur, Hyderabad",Miyapur Restaurant 1569,Yes,Yes,3.7/5,14785,+91 9043739496,Miyapur,Quick Bites,Pizza,"Bakery, Desserts",300,"[('Rated 3.9','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1570,"Road 41, Gachibowli, Hyderabad",Gachibowli Restaurant 1570,Yes,Yes,4.1/5,2155,+91 9816927572,Gachibowli,Cafe,Paneer Butter Masala,"Mughlai, Biryani",1200,"[('Rated 4.3','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1571,"Road 9, Gachibowli, Hyderabad",Gachibowli Restaurant 1571,Yes,No,4.3/5,7619,+91 9503274597,Gachibowli,Buffet,Mutton Biryani,"Biryani, North Indian",500,"[('Rated 4.9','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1572,"Road 73, Miyapur, Hyderabad",Miyapur Restaurant 1572,No,No,3.9/5,1855,+91 9298235776,Miyapur,Fine Dining,Haleem,South Indian,400,"[('Rated 4.7','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1573,"Road 48, Hitech City, Hyderabad",Hitech Restaurant 1573,No,No,4.4/5,4354,+91 9716221241,Hitech City,Buffet,Haleem,"Biryani, North Indian",1000,"[('Rated 4.2','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1574,"Road 63, Kondapur, Hyderabad",Kondapur Restaurant 1574,Yes,Yes,3.4/5,1111,+91 9686739691,Kondapur,Bakery,Paneer Butter Masala,"Biryani, North Indian",600,"[('Rated 3.8','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1575,"Road 67, Madhapur, Hyderabad",Madhapur Restaurant 1575,No,No,4.7/5,7839,+91 9775440630,Madhapur,Bakery,Coffee,"Mughlai, Biryani",1000,"[('Rated 4.7','Good food and service')]",Masala Dosa,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1576,"Road 94, Gachibowli, Hyderabad",Gachibowli Restaurant 1576,Yes,Yes,3.2/5,15517,+91 9500354195,Gachibowli,Bakery,Coffee,Fast Food,400,"[('Rated 3.2','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1577,"Road 79, Jubilee Hills, Hyderabad",Jubilee Restaurant 1577,Yes,No,4.9/5,4889,+91 9529544036,Jubilee Hills,Quick Bites,Chicken Biryani,"Mughlai, Biryani",500,"[('Rated 3.3','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1578,"Road 56, Banjara Hills, Hyderabad",Banjara Restaurant 1578,No,No,4.0/5,15870,+91 9773577654,Banjara Hills,Casual Dining,Chicken Biryani,Chinese,400,"[('Rated 3.3','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1579,"Road 44, Secunderabad, Hyderabad",Secunderabad Restaurant 1579,Yes,No,4.8/5,6600,+91 9546974257,Secunderabad,Cafe,Haleem,"Biryani, North Indian",1000,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1580,"Road 32, Hitech City, Hyderabad",Hitech Restaurant 1580,No,Yes,4.2/5,5407,+91 9214819686,Hitech City,Cafe,Haleem,"Cafe, Beverages",1000,"[('Rated 4.0','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1581,"Road 96, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1581,Yes,No,4.4/5,8418,+91 9739328002,Dilsukhnagar,Casual Dining,Masala Dosa,"Biryani, North Indian",1500,"[('Rated 3.8','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1582,"Road 46, Kondapur, Hyderabad",Kondapur Restaurant 1582,No,Yes,3.9/5,15573,+91 9092128018,Kondapur,Bakery,Chicken Biryani,Fast Food,300,"[('Rated 4.3','Good food and service')]",Masala Dosa,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1583,"Road 13, Madhapur, Hyderabad",Madhapur Restaurant 1583,No,No,3.8/5,20325,+91 9741030969,Madhapur,Quick Bites,Chicken Biryani,South Indian,1500,"[('Rated 4.4','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1584,"Road 68, Tolichowki, Hyderabad",Tolichowki Restaurant 1584,No,No,4.6/5,11276,+91 9160350120,Tolichowki,Cafe,Coffee,"Mughlai, Biryani",1500,"[('Rated 4.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1585,"Road 59, Kondapur, Hyderabad",Kondapur Restaurant 1585,Yes,Yes,4.1/5,5019,+91 9885929240,Kondapur,Fine Dining,Burger,Chinese,1500,"[('Rated 3.5','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1586,"Road 93, Tolichowki, Hyderabad",Tolichowki Restaurant 1586,No,No,3.9/5,20193,+91 9849262034,Tolichowki,Casual Dining,Masala Dosa,Chinese,1500,"[('Rated 4.6','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1587,"Road 75, Gachibowli, Hyderabad",Gachibowli Restaurant 1587,No,Yes,4.0/5,14445,+91 9839508040,Gachibowli,Fine Dining,Mutton Biryani,Fast Food,800,"[('Rated 3.1','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1588,"Road 18, Kondapur, Hyderabad",Kondapur Restaurant 1588,No,No,3.2/5,12103,+91 9904381335,Kondapur,Buffet,Paneer Butter Masala,South Indian,800,"[('Rated 3.3','Good food and service')]",Masala Dosa,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1589,"Road 84, Gachibowli, Hyderabad",Gachibowli Restaurant 1589,Yes,No,4.8/5,4892,+91 9962337894,Gachibowli,Fine Dining,Haleem,Fast Food,600,"[('Rated 4.6','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1590,"Road 24, Secunderabad, Hyderabad",Secunderabad Restaurant 1590,Yes,Yes,4.7/5,3044,+91 9775952780,Secunderabad,Fine Dining,Coffee,Chinese,1200,"[('Rated 4.4','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1591,"Road 61, Ameerpet, Hyderabad",Ameerpet Restaurant 1591,No,No,3.5/5,20269,+91 9901134360,Ameerpet,Buffet,Mutton Biryani,"Biryani, North Indian",600,"[('Rated 3.5','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1592,"Road 50, Madhapur, Hyderabad",Madhapur Restaurant 1592,No,No,4.3/5,145,+91 9939870815,Madhapur,Quick Bites,Coffee,South Indian,500,"[('Rated 4.7','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1593,"Road 77, Banjara Hills, Hyderabad",Banjara Restaurant 1593,No,Yes,4.5/5,21391,+91 9334580695,Banjara Hills,Casual Dining,Pizza,South Indian,1200,"[('Rated 3.9','Good food and service')]",Masala Dosa,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1594,"Road 5, Miyapur, Hyderabad",Miyapur Restaurant 1594,Yes,No,4.2/5,21536,+91 9288767019,Miyapur,Buffet,Paneer Butter Masala,"Bakery, Desserts",300,"[('Rated 3.1','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1595,"Road 17, Secunderabad, Hyderabad",Secunderabad Restaurant 1595,No,No,4.4/5,21491,+91 9471449477,Secunderabad,Quick Bites,Haleem,"Bakery, Desserts",400,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1596,"Road 50, Tolichowki, Hyderabad",Tolichowki Restaurant 1596,No,No,4.8/5,10466,+91 9499269560,Tolichowki,Casual Dining,Coffee,"Biryani, North Indian",800,"[('Rated 3.4','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1597,"Road 30, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1597,Yes,Yes,4.3/5,4498,+91 9170930001,Dilsukhnagar,Buffet,Haleem,Fast Food,300,"[('Rated 3.0','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1598,"Road 14, Jubilee Hills, Hyderabad",Jubilee Restaurant 1598,No,Yes,4.5/5,2855,+91 9899970030,Jubilee Hills,Buffet,Masala Dosa,Fast Food,300,"[('Rated 4.8','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1599,"Road 39, LB Nagar, Hyderabad",LB Restaurant 1599,Yes,No,3.2/5,19141,+91 9828768748,LB Nagar,Quick Bites,Haleem,Fast Food,500,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1600,"Road 48, Charminar, Hyderabad",Charminar Restaurant 1600,No,No,3.5/5,15146,+91 9399755793,Charminar,Cafe,Mutton Biryani,"Biryani, North Indian",1000,"[('Rated 4.7','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1601,"Road 47, Gachibowli, Hyderabad",Gachibowli Restaurant 1601,Yes,No,4.3/5,17553,+91 9527178977,Gachibowli,Quick Bites,Paneer Butter Masala,Fast Food,800,"[('Rated 3.7','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1602,"Road 64, Kukatpally, Hyderabad",Kukatpally Restaurant 1602,No,No,3.4/5,2437,+91 9555460035,Kukatpally,Cafe,Coffee,"Mughlai, Biryani",300,"[('Rated 3.0','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1603,"Road 16, Kondapur, Hyderabad",Kondapur Restaurant 1603,No,Yes,4.8/5,19452,+91 9023275870,Kondapur,Casual Dining,Haleem,"Mughlai, Biryani",400,"[('Rated 4.8','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1604,"Road 78, Jubilee Hills, Hyderabad",Jubilee Restaurant 1604,No,Yes,3.5/5,7852,+91 9727669033,Jubilee Hills,Cafe,Mutton Biryani,"Cafe, Beverages",1500,"[('Rated 4.3','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1605,"Road 58, Jubilee Hills, Hyderabad",Jubilee Restaurant 1605,Yes,No,3.8/5,19757,+91 9189603578,Jubilee Hills,Quick Bites,Paneer Butter Masala,"Cafe, Beverages",600,"[('Rated 4.2','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1606,"Road 52, Kukatpally, Hyderabad",Kukatpally Restaurant 1606,No,No,3.5/5,10081,+91 9644297471,Kukatpally,Cafe,Mutton Biryani,South Indian,400,"[('Rated 4.2','Good food and service')]",Burger,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1607,"Road 76, Hitech City, Hyderabad",Hitech Restaurant 1607,No,No,4.4/5,16819,+91 9649624644,Hitech City,Buffet,Haleem,"Bakery, Desserts",300,"[('Rated 4.6','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1608,"Road 27, Begumpet, Hyderabad",Begumpet Restaurant 1608,Yes,Yes,3.8/5,10968,+91 9973070834,Begumpet,Buffet,Chicken Biryani,Fast Food,1500,"[('Rated 3.6','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1609,"Road 50, Kondapur, Hyderabad",Kondapur Restaurant 1609,Yes,No,4.6/5,15172,+91 9345531100,Kondapur,Quick Bites,Chicken Biryani,Fast Food,600,"[('Rated 4.2','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1610,"Road 12, Kondapur, Hyderabad",Kondapur Restaurant 1610,Yes,No,3.4/5,12773,+91 9127375843,Kondapur,Cafe,Paneer Butter Masala,South Indian,300,"[('Rated 4.9','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1611,"Road 67, Kukatpally, Hyderabad",Kukatpally Restaurant 1611,No,No,3.7/5,21607,+91 9043644987,Kukatpally,Buffet,Haleem,South Indian,1200,"[('Rated 4.3','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1612,"Road 31, Kukatpally, Hyderabad",Kukatpally Restaurant 1612,No,No,3.3/5,16416,+91 9520895562,Kukatpally,Buffet,Pizza,"Mughlai, Biryani",800,"[('Rated 3.9','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1613,"Road 1, Madhapur, Hyderabad",Madhapur Restaurant 1613,Yes,No,3.3/5,23853,+91 9907698943,Madhapur,Bakery,Haleem,South Indian,1000,"[('Rated 3.4','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1614,"Road 75, LB Nagar, Hyderabad",LB Restaurant 1614,Yes,No,4.7/5,21956,+91 9638801082,LB Nagar,Fine Dining,Haleem,"Bakery, Desserts",1200,"[('Rated 3.7','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1615,"Road 43, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1615,Yes,No,3.7/5,13369,+91 9349975198,Dilsukhnagar,Bakery,Pizza,Fast Food,500,"[('Rated 3.7','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1616,"Road 39, Kondapur, Hyderabad",Kondapur Restaurant 1616,No,Yes,4.3/5,14366,+91 9472136063,Kondapur,Fine Dining,Mutton Biryani,"Bakery, Desserts",1200,"[('Rated 3.2','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
